conectado|voltagem|temperatura|ruido|ativacao
0|35000|463000|99000|0
1000|29000|205000|40000|1
1000|28000|442000|-60000|1
1000|40000|-45000|65000|0
0|41000|282000|13000|0
1000|26000|82000|-58000|1
0|34000|531000|-38000|0
1000|45000|515000|-83000|0
1000|29000|243000|79000|1
0|41000|-69000|-86000|0
0|44000|279000|-92000|0
1000|36000|458000|-39000|0
0|42000|83000|14000|0
0|32000|233000|-51000|0
0|33000|321000|-68000|0
1000|42000|346000|49000|1
1000|29000|-65000|74000|0
1000|45000|309000|20000|0
0|34000|153000|42000|0
0|45000|319000|-75000|0
0|28000|-43000|-41000|0
1000|33000|230000|54000|1
1000|40000|134000|-79000|1
0|27000|440000|-72000|0
0|37000|484000|99000|0
0|30000|575000|5000|0
1000|31000|401000|18000|1
0|37000|291000|84000|0
1000|30000|89000|-72000|1
0|40000|458000|-42000|0
1000|33000|536000|42000|0
0|34000|143000|0|0
1000|26000|369000|79000|1
1000|29000|-41000|-62000|0
1000|43000|526000|-57000|0
1000|30000|448000|9000|1
1000|25000|207000|20000|1
0|29000|384000|14000|0
0|27000|159000|-75000|0
1000|42000|268000|34000|1
0|27000|558000|-78000|0
1000|25000|256000|19000|1
1000|41000|-38000|48000|0
1000|28000|493000|-98000|0
0|45000|6000|-78000|0
0|33000|145000|84000|0
0|35000|193000|-69000|0
1000|29000|336000|10000|1
0|32000|-87000|100000|0
1000|39000|478000|-60000|0
0|39000|136000|94000|0
1000|29000|-27000|-34000|0
0|27000|427000|-16000|0
0|44000|156000|-90000|0
1000|44000|382000|73000|0
1000|41000|288000|-84000|1
0|25000|340000|1000|0
0|25000|462000|18000|0
0|41000|397000|90000|0
1000|41000|318000|28000|1
0|43000|511000|90000|0
1000|45000|106000|-62000|0
0|30000|485000|-10000|0
0|25000|333000|-21000|0
1000|38000|599000|-8000|0
1000|43000|66000|-73000|0
1000|33000|190000|-44000|1
1000|42000|538000|34000|0
0|30000|493000|-78000|0
1000|25000|190000|49000|1
1000|32000|-21000|-20000|0
0|41000|495000|83000|0
1000|25000|235000|-44000|1
0|27000|118000|-58000|0
0|29000|32000|-85000|0
0|32000|532000|-63000|0
1000|41000|92000|10000|1
0|43000|98000|-19000|0
1000|41000|-40000|-43000|0
1000|37000|214000|96000|1
1000|33000|223000|-59000|1
1000|39000|460000|8000|0
1000|42000|294000|13000|1
1000|28000|90000|46000|1
1000|29000|476000|-38000|0
1000|33000|58000|74000|1
1000|42000|-43000|61000|0
0|29000|458000|88000|0
1000|37000|300000|-35000|1
1000|40000|594000|-6000|0
0|38000|-9000|-86000|0
1000|30000|412000|-16000|1
0|36000|39000|41000|0
0|30000|54000|22000|0
0|28000|396000|1000|0
1000|26000|394000|-54000|1
0|41000|107000|56000|0
1000|34000|-90000|93000|0
1000|25000|35000|-57000|1
1000|38000|-3000|-16000|0
0|44000|551000|28000|0
0|27000|419000|-56000|0
1000|35000|308000|-35000|1
0|40000|189000|-54000|0
0|28000|264000|-98000|0
1000|41000|-56000|-56000|0
0|33000|516000|-15000|0
1000|34000|-72000|-55000|0
1000|39000|60000|68000|1
0|27000|133000|-59000|0
0|34000|322000|-28000|0
1000|27000|315000|24000|1
1000|28000|237000|-68000|1
0|40000|327000|-33000|0
1000|29000|202000|6000|1
0|42000|221000|95000|0
0|27000|179000|-63000|0
1000|41000|536000|71000|0
1000|33000|-59000|14000|0
0|36000|493000|-61000|0
1000|35000|154000|94000|1
0|34000|82000|8000|0
1000|28000|85000|-52000|1
0|28000|440000|37000|0
0|28000|402000|-5000|0
1000|32000|293000|20000|1
0|31000|106000|73000|0
0|25000|432000|73000|0
1000|43000|199000|49000|0
1000|44000|437000|-17000|0
1000|33000|396000|35000|1
1000|27000|577000|-39000|0
0|26000|47000|67000|0
0|27000|231000|-32000|0
1000|26000|70000|-45000|1
0|38000|195000|-23000|0
0|44000|27000|-45000|0
1000|25000|214000|93000|1
1000|32000|587000|6000|0
1000|42000|573000|82000|0
0|40000|315000|-47000|0
0|26000|134000|41000|0
0|30000|515000|6000|0
1000|34000|307000|2000|1
0|25000|380000|1000|0
0|45000|470000|-59000|0
1000|27000|4000|-42000|1
0|29000|112000|32000|0
1000|32000|324000|-45000|1
0|34000|-28000|66000|0
0|37000|222000|2000|0
1000|39000|461000|-56000|0
0|30000|160000|-73000|0
1000|30000|-47000|92000|0
0|36000|99000|-23000|0
1000|43000|245000|90000|0
0|33000|176000|-17000|0
0|45000|571000|90000|0
1000|26000|410000|77000|1
0|39000|457000|58000|0
0|34000|320000|46000|0
1000|31000|174000|71000|1
0|32000|292000|1000|0
0|43000|273000|-9000|0
0|27000|339000|87000|0
0|32000|115000|-41000|0
1000|41000|456000|100000|0
0|37000|370000|61000|0
1000|33000|550000|30000|0
1000|29000|482000|-90000|0
0|39000|-22000|10000|0
1000|40000|3000|25000|1
1000|29000|-78000|99000|0
0|45000|537000|4000|0
0|37000|373000|-89000|0
0|39000|418000|56000|0
0|30000|582000|-27000|0
0|33000|-24000|53000|0
0|35000|45000|-37000|0
0|32000|125000|-36000|0
0|35000|256000|90000|0
1000|27000|536000|-82000|0
0|39000|-14000|78000|0
1000|39000|340000|-62000|1
1000|40000|529000|-27000|0
0|45000|400000|47000|0
0|38000|166000|-24000|0
0|28000|168000|78000|0
0|38000|73000|2000|0
0|31000|346000|-30000|0
1000|44000|440000|100000|0
0|31000|-16000|-40000|0
1000|28000|517000|97000|0
1000|39000|-16000|58000|0
0|39000|16000|-67000|0
1000|35000|331000|-2000|1
1000|33000|-86000|28000|0
0|37000|145000|57000|0
1000|29000|237000|7000|1
1000|30000|144000|72000|1
0|25000|264000|39000|0
0|33000|119000|-98000|0
0|42000|582000|-2000|0
0|40000|223000|-30000|0
1000|29000|404000|-97000|1
0|39000|511000|-61000|0
0|43000|273000|79000|0
0|32000|536000|22000|0
1000|44000|-45000|-89000|0
0|33000|393000|-57000|0
1000|34000|61000|-96000|1
1000|39000|37000|34000|1
1000|37000|-15000|35000|0
0|40000|-6000|-83000|0
0|32000|206000|-61000|0
1000|45000|599000|-58000|0
1000|38000|-52000|-7000|0
1000|29000|-32000|86000|0
1000|37000|-15000|52000|0
1000|32000|444000|-87000|1
0|37000|245000|68000|0
1000|42000|-19000|-53000|0
0|32000|24000|-55000|0
1000|38000|426000|1000|1
0|31000|311000|-66000|0
1000|31000|42000|-5000|1
1000|28000|192000|94000|1
1000|30000|515000|-99000|0
0|26000|-80000|-56000|0
0|29000|465000|2000|0
0|43000|347000|-87000|0
0|27000|136000|70000|0
1000|36000|157000|39000|1
1000|36000|-43000|-26000|0
1000|44000|191000|43000|0
0|43000|452000|-84000|0
0|39000|349000|-7000|0
0|41000|181000|42000|0
1000|34000|546000|8000|0
0|37000|373000|-23000|0
1000|45000|552000|5000|0
1000|32000|281000|55000|1
0|35000|562000|53000|0
0|33000|-28000|-89000|0
1000|26000|302000|-99000|1
0|38000|510000|15000|0
0|41000|487000|-18000|0
1000|36000|20000|-28000|1
1000|36000|331000|-33000|1
0|45000|346000|-78000|0
1000|45000|59000|-46000|0
1000|27000|510000|2000|0
0|41000|362000|-9000|0
0|37000|538000|11000|0
1000|40000|252000|61000|1
0|34000|579000|86000|0
1000|42000|269000|-34000|1
0|34000|17000|-99000|0
0|39000|145000|56000|0
0|32000|160000|21000|0
0|41000|331000|99000|0
0|38000|484000|55000|0
1000|44000|-54000|74000|0
0|42000|421000|-76000|0
1000|42000|217000|89000|1
1000|44000|201000|23000|0
0|36000|247000|23000|0
0|41000|-63000|-23000|0
1000|30000|-55000|53000|0
0|28000|340000|38000|0
1000|27000|197000|-95000|1
0|42000|57000|-60000|0
1000|29000|16000|66000|1
0|45000|131000|-18000|0
1000|30000|204000|-62000|1
0|37000|-60000|3000|0
0|36000|208000|-95000|0
1000|25000|133000|29000|1
1000|42000|422000|-92000|1
1000|38000|272000|32000|1
1000|31000|424000|25000|1
1000|37000|284000|-3000|1
0|25000|289000|85000|0
0|34000|510000|83000|0
0|39000|562000|-55000|0
0|34000|298000|95000|0
1000|39000|353000|-28000|1
1000|31000|278000|15000|1
0|30000|-19000|66000|0
1000|30000|-90000|77000|0
1000|28000|528000|96000|0
1000|29000|597000|-7000|0
0|38000|306000|61000|0
0|43000|-80000|-36000|0
1000|44000|428000|-32000|0
1000|27000|-45000|-13000|0
0|25000|578000|-79000|0
1000|34000|188000|88000|1
1000|25000|530000|82000|0
1000|39000|470000|0|0
0|26000|-5000|-68000|0
0|42000|130000|65000|0
1000|32000|386000|-24000|1
0|28000|-77000|41000|0
0|41000|523000|-86000|0
1000|27000|518000|-62000|0
0|40000|266000|-43000|0
0|25000|316000|67000|0
1000|42000|293000|74000|1
0|39000|209000|-27000|0
0|33000|242000|26000|0
0|36000|389000|-12000|0
1000|45000|413000|-12000|0
0|27000|138000|95000|0
1000|35000|594000|-96000|0
1000|33000|148000|-98000|1
1000|41000|14000|-49000|1
0|35000|331000|54000|0
1000|39000|56000|4000|1
0|25000|-9000|92000|0
0|33000|399000|-82000|0
1000|41000|132000|23000|1
0|29000|456000|19000|0
1000|44000|208000|50000|0
0|28000|82000|-68000|0
0|25000|128000|-75000|0
0|35000|469000|41000|0
1000|42000|120000|22000|1
0|38000|267000|-55000|0
0|38000|220000|-22000|0
1000|42000|-93000|-25000|0
0|35000|417000|-15000|0
1000|39000|526000|10000|0
0|32000|7000|-73000|0
1000|29000|160000|19000|1
1000|25000|162000|-32000|1
1000|35000|527000|-76000|0
1000|35000|518000|-49000|0
0|32000|171000|-51000|0
0|33000|255000|41000|0
0|29000|33000|-5000|0
0|38000|277000|19000|0
0|35000|-64000|16000|0
0|30000|100000|41000|0
1000|33000|531000|-47000|0
1000|32000|445000|-17000|1
0|41000|454000|-93000|0
0|33000|365000|-92000|0
0|28000|553000|-23000|0
0|36000|359000|17000|0
0|28000|546000|88000|0
1000|28000|-23000|-16000|0
1000|33000|419000|-59000|1
0|28000|104000|-40000|0
1000|35000|565000|-22000|0
0|34000|531000|-33000|0
1000|44000|210000|17000|0
1000|26000|402000|79000|1
0|32000|144000|98000|0
1000|26000|13000|88000|1
0|41000|298000|30000|0
0|35000|33000|-63000|0
1000|30000|386000|-24000|1
1000|43000|572000|60000|0
1000|37000|520000|-90000|0
0|38000|443000|-74000|0
0|45000|17000|-10000|0
0|34000|82000|-92000|0
0|25000|120000|62000|0
1000|40000|107000|-29000|1
1000|44000|543000|-77000|0
0|37000|588000|81000|0
1000|28000|334000|-81000|1
1000|33000|-56000|13000|0
0|43000|368000|64000|0
0|35000|570000|14000|0
1000|30000|290000|-84000|1
1000|39000|-16000|92000|0
1000|38000|432000|-25000|1
0|42000|492000|45000|0
1000|38000|417000|-16000|1
1000|34000|257000|31000|1
0|39000|-23000|24000|0
1000|31000|521000|-17000|0
0|33000|-76000|54000|0
0|30000|-20000|100000|0
1000|35000|184000|29000|1
1000|43000|433000|-34000|0
0|32000|5000|-48000|0
0|30000|496000|-78000|0
0|27000|525000|39000|0
1000|40000|433000|-62000|1
0|31000|135000|-27000|0
1000|31000|392000|-42000|1
0|37000|450000|72000|0
0|33000|343000|-83000|0
1000|43000|48000|-16000|0
0|33000|130000|-85000|0
1000|32000|498000|-96000|0
1000|28000|578000|-84000|0
1000|31000|21000|-45000|1
0|26000|11000|-1000|0
0|26000|569000|73000|0
0|44000|440000|45000|0
0|40000|91000|-62000|0
1000|42000|524000|-73000|0
0|36000|124000|60000|0
1000|41000|406000|-36000|1
1000|45000|291000|87000|0
1000|29000|375000|-92000|1
1000|33000|166000|-9000|1
1000|31000|128000|99000|1
1000|41000|-53000|91000|0
0|25000|-22000|-7000|0
0|35000|-60000|-51000|0
1000|33000|596000|-44000|0
0|36000|450000|-16000|0
1000|28000|28000|-18000|1
1000|39000|148000|80000|1
1000|33000|269000|-83000|1
0|32000|201000|-41000|0
1000|43000|362000|62000|0
0|25000|552000|-58000|0
1000|32000|29000|-92000|1
0|29000|132000|-96000|0
0|37000|329000|-12000|0
0|43000|196000|12000|0
0|45000|-64000|-35000|0
1000|42000|121000|75000|1
0|45000|-33000|-29000|0
0|37000|285000|9000|0
0|29000|257000|31000|0
1000|25000|334000|18000|1
1000|26000|29000|30000|1
1000|43000|21000|-70000|0
0|32000|484000|97000|0
1000|40000|517000|28000|0
0|27000|-57000|-97000|0
1000|32000|505000|-22000|0
1000|38000|43000|-44000|1
1000|42000|526000|-100000|0
0|38000|144000|52000|0
0|28000|460000|20000|0
1000|29000|24000|33000|1
0|30000|455000|-61000|0
1000|45000|-96000|-43000|0
0|26000|140000|-47000|0
1000|26000|525000|-56000|0
0|33000|52000|-5000|0
0|33000|169000|30000|0
0|34000|93000|-94000|0
1000|40000|44000|72000|1
0|45000|281000|-2000|0
0|43000|509000|9000|0
1000|44000|72000|66000|0
0|42000|486000|42000|0
0|31000|-97000|24000|0
0|40000|207000|-2000|0
0|25000|220000|67000|0
0|25000|-95000|40000|0
0|44000|37000|-91000|0
1000|25000|-36000|30000|0
0|37000|566000|90000|0
0|45000|7000|73000|0
0|45000|141000|80000|0
1000|39000|304000|84000|1
0|39000|467000|8000|0
1000|30000|301000|-7000|1
1000|32000|198000|-9000|1
0|40000|-36000|-44000|0
0|40000|518000|47000|0
1000|43000|304000|23000|0
1000|40000|-80000|-36000|0
1000|30000|-97000|95000|0
0|27000|391000|-60000|0
1000|39000|424000|92000|1
0|43000|592000|-37000|0
0|44000|487000|42000|0
1000|41000|200000|49000|1
1000|31000|546000|-13000|0
0|35000|4000|-77000|0
1000|40000|304000|93000|1
1000|27000|165000|-23000|1
1000|35000|598000|-41000|0
0|33000|-71000|-62000|0
0|31000|308000|0|0
1000|33000|273000|-44000|1
1000|44000|435000|98000|0
1000|31000|63000|-28000|1
1000|28000|180000|-96000|1
0|40000|531000|23000|0
0|26000|-31000|-63000|0
1000|38000|356000|-75000|1
1000|36000|220000|-93000|1
0|40000|7000|-66000|0
0|32000|597000|90000|0
0|30000|57000|13000|0
1000|25000|127000|69000|1
1000|27000|498000|-2000|0
0|44000|108000|24000|0
1000|33000|561000|-89000|0
0|40000|-99000|90000|0
0|26000|479000|22000|0
0|44000|0|-50000|0
1000|43000|400000|-4000|0
0|42000|-73000|-27000|0
0|33000|39000|34000|0
0|37000|515000|57000|0
0|32000|306000|7000|0
0|25000|-98000|17000|0
0|32000|345000|-43000|0
1000|41000|-87000|14000|0
1000|40000|45000|54000|1
1000|40000|319000|-82000|1
1000|31000|38000|66000|1
0|43000|310000|29000|0
1000|38000|261000|61000|1
1000|40000|438000|66000|1
0|44000|427000|-17000|0
1000|31000|-5000|-90000|0
1000|25000|21000|-81000|1
0|25000|290000|-88000|0
0|45000|370000|-61000|0
0|45000|40000|86000|0
0|37000|-37000|29000|0
0|41000|441000|18000|0
0|42000|404000|47000|0
1000|31000|121000|-66000|1
0|36000|-66000|61000|0
0|45000|250000|-92000|0
0|40000|533000|-100000|0
1000|31000|421000|22000|1
0|26000|295000|96000|0
1000|31000|374000|-94000|1
1000|26000|190000|-59000|1
1000|41000|351000|-93000|1
0|27000|107000|79000|0
1000|30000|25000|80000|1
0|43000|509000|-29000|0
0|28000|456000|-86000|0
1000|38000|464000|26000|0
1000|33000|514000|94000|0
1000|36000|32000|62000|1
1000|42000|-17000|84000|0
1000|37000|350000|-8000|1
0|31000|554000|99000|0
1000|44000|510000|-12000|0
1000|32000|-67000|80000|0
1000|29000|156000|13000|1
1000|38000|-5000|76000|0
1000|44000|207000|-61000|0
0|32000|337000|-64000|0
0|30000|82000|-96000|0
1000|27000|-74000|-59000|0
0|33000|321000|-33000|0
0|42000|205000|-20000|0
0|36000|270000|-47000|0
0|44000|185000|49000|0
1000|34000|407000|-23000|1
1000|29000|468000|86000|0
0|36000|591000|49000|0
1000|38000|97000|82000|1
0|41000|197000|-3000|0
0|33000|-79000|-19000|0
0|38000|592000|-100000|0
1000|25000|49000|98000|1
0|45000|278000|97000|0
0|25000|-14000|-70000|0
0|31000|575000|-22000|0
0|27000|439000|-21000|0
1000|39000|64000|-22000|1
1000|30000|482000|-29000|0
1000|35000|-96000|27000|0
1000|37000|575000|36000|0
1000|28000|521000|44000|0
0|33000|79000|-99000|0
0|26000|303000|-66000|0
1000|29000|-59000|-16000|0
1000|38000|524000|46000|0
0|29000|355000|-18000|0
0|25000|-96000|49000|0
1000|39000|-28000|20000|0
0|34000|276000|-29000|0
0|44000|-8000|-17000|0
0|35000|280000|-78000|0
0|25000|253000|-3000|0
0|28000|45000|16000|0
1000|45000|236000|-98000|0
0|26000|420000|-32000|0
0|38000|537000|-79000|0
1000|31000|12000|43000|1
1000|38000|311000|-41000|1
1000|27000|190000|-69000|1
1000|36000|-14000|86000|0
1000|39000|269000|4000|1
0|40000|515000|-91000|0
1000|44000|223000|71000|0
0|31000|43000|7000|0
0|41000|313000|30000|0
1000|43000|-13000|-21000|0
1000|33000|498000|53000|0
0|29000|206000|-98000|0
1000|37000|544000|97000|0
1000|33000|-31000|33000|0
1000|40000|72000|35000|1
0|39000|-80000|71000|0
1000|38000|214000|-64000|1
1000|29000|343000|-28000|1
0|30000|541000|66000|0
1000|38000|360000|100000|1
1000|37000|-94000|-6000|0
0|40000|-11000|85000|0
1000|27000|-4000|-59000|0
0|40000|-93000|67000|0
0|25000|472000|-93000|0
1000|44000|73000|11000|0
0|26000|82000|-89000|0
0|33000|239000|97000|0
0|33000|45000|24000|0
1000|45000|326000|22000|0
0|39000|252000|-16000|0
0|41000|352000|-89000|0
1000|44000|128000|-9000|0
1000|40000|523000|-51000|0
0|29000|415000|-69000|0
1000|33000|23000|47000|1
0|39000|470000|-42000|0
0|45000|193000|82000|0
0|41000|315000|94000|0
0|30000|115000|-23000|0
0|34000|465000|-38000|0
0|33000|195000|2000|0
1000|41000|235000|-39000|1
0|33000|574000|32000|0
1000|33000|412000|-42000|1
1000|36000|7000|83000|1
1000|39000|93000|11000|1
1000|27000|-67000|-13000|0
1000|34000|267000|87000|1
0|36000|-100000|51000|0
0|41000|155000|89000|0
0|34000|254000|-48000|0
1000|37000|167000|-9000|1
0|43000|556000|34000|0
1000|36000|331000|-69000|1
0|32000|-96000|22000|0
1000|33000|313000|-53000|1
0|40000|533000|5000|0
0|28000|585000|-58000|0
1000|44000|31000|35000|0
1000|44000|499000|-49000|0
1000|28000|441000|-52000|1
0|30000|371000|63000|0
1000|41000|98000|75000|1
1000|37000|265000|80000|1
0|29000|560000|85000|0
0|30000|285000|82000|0
0|44000|268000|-39000|0
0|39000|516000|-77000|0
1000|29000|388000|86000|1
0|32000|446000|80000|0
0|29000|324000|72000|0
0|28000|291000|-41000|0
1000|40000|281000|75000|1
0|36000|144000|-60000|0
1000|35000|353000|82000|1
1000|36000|177000|32000|1
0|45000|192000|59000|0
1000|34000|-48000|33000|0
1000|25000|449000|47000|1
1000|34000|184000|-61000|1
0|25000|253000|-53000|0
0|43000|254000|96000|0
1000|38000|131000|51000|1
1000|40000|583000|-13000|0
1000|45000|162000|-37000|0
1000|37000|284000|-87000|1
1000|42000|565000|100000|0
0|45000|408000|-20000|0
0|32000|380000|47000|0
1000|30000|88000|-91000|1
0|28000|418000|-3000|0
0|34000|212000|31000|0
1000|26000|-27000|-76000|0
1000|44000|330000|-39000|0
1000|40000|155000|-41000|1
1000|41000|452000|-78000|0
0|28000|172000|16000|0
1000|38000|92000|-78000|1
0|40000|572000|-86000|0
1000|25000|266000|15000|1
0|29000|371000|73000|0
1000|43000|540000|68000|0
0|44000|228000|-40000|0
0|32000|348000|-87000|0
0|45000|147000|95000|0
1000|28000|224000|-32000|1
1000|41000|402000|95000|1
0|43000|379000|-53000|0
1000|34000|142000|-99000|1
0|27000|130000|11000|0
0|45000|-13000|66000|0
1000|34000|249000|77000|1
0|28000|376000|42000|0
0|43000|-47000|2000|0
1000|37000|250000|19000|1
0|35000|7000|91000|0
0|37000|510000|-61000|0
0|34000|552000|29000|0
1000|41000|234000|26000|1
0|45000|232000|-58000|0
0|34000|86000|-96000|0
1000|38000|-96000|-97000|0
1000|36000|312000|-82000|1
1000|44000|557000|-40000|0
0|38000|487000|-40000|0
0|45000|164000|-48000|0
0|31000|-31000|84000|0
1000|42000|515000|-79000|0
1000|35000|572000|-57000|0
1000|33000|299000|-5000|1
0|35000|132000|20000|0
1000|43000|-14000|24000|0
0|42000|512000|-73000|0
0|33000|-85000|-5000|0
1000|26000|-28000|76000|0
0|34000|250000|49000|0
0|40000|157000|27000|0
1000|27000|506000|-33000|0
0|43000|167000|29000|0
1000|25000|577000|-44000|0
1000|33000|-62000|3000|0
0|38000|137000|41000|0
0|37000|-26000|-57000|0
0|33000|110000|56000|0
0|34000|383000|-52000|0
0|43000|438000|15000|0
1000|40000|162000|83000|1
1000|26000|452000|-22000|0
1000|41000|536000|39000|0
1000|28000|278000|-61000|1
0|40000|203000|97000|0
0|39000|290000|-37000|0
0|40000|124000|-77000|0
1000|28000|-94000|-71000|0
0|30000|25000|-53000|0
0|38000|275000|-72000|0
0|36000|141000|-72000|0
1000|44000|476000|94000|0
1000|30000|22000|-63000|1
0|28000|165000|-92000|0
1000|41000|587000|5000|0
1000|41000|533000|-84000|0
0|38000|54000|-98000|0
1000|29000|-68000|80000|0
0|31000|-27000|-94000|0
0|30000|212000|84000|0
1000|26000|330000|-79000|1
0|29000|0|20000|0
1000|26000|508000|32000|0
